591.9062500,0.1638513,1.0282647,0.3398045,0.6938300
591.9082031,0.1790268,1.0075911,0.3139677,0.6780370
591.9101562,0.1970855,1.0031229,0.2822743,0.6506860
591.9121094,0.2185118,1.0121690,0.2795570,0.6192568
591.9140625,0.2245700,1.0322185,0.3106186,0.5859411
591.9160156,0.2557859,1.0718319,0.3521496,0.5839643
591.9179687,0.2556272,1.1066412,0.3702378,0.6215216
591.9199219,0.2559590,1.1097913,0.4017553,0.6698887
591.9218750,0.2629874,1.1207188,0.4302884,0.7304799
591.9238281,0.2633377,1.1144416,0.4199430,0.7679218
591.9257812,0.2606949,1.0962131,0.4134713,0.8158339
591.9277344,0.2705283,1.0518213,0.3977655,0.8256543
591.9296875,0.3004189,1.0351334,0.4067935,0.8419622
591.9316406,0.3460464,1.0515772,0.4142623,0.8686693
591.9335937,0.3626945,1.0562588,0.4299907,0.8692490
591.9355469,0.3652062,1.0681418,0.4646584,0.8486034
591.9375000,0.3593399,1.0944531,0.4863797,0.8378024
591.9394531,0.3458930,1.1261195,0.4944837,0.8130417
591.9414062,0.3680129,1.1374485,0.4956561,0.7864957
591.9433594,0.3861894,1.1732802,0.4855860,0.7915107
591.9453125,0.3947016,1.2193484,0.4892947,0.8278110
591.9472656,0.4084838,1.2375484,0.5095263,0.8185525
591.9492187,0.4140587,1.2207164,0.5370528,0.7835980
591.9511719,0.4200898,1.2176167,0.5455615,0.7933054
591.9531250,0.4008732,1.2759797,0.5213775,0.8490511
591.9550781,0.4148862,1.3413407,0.5443038,0.8874067
591.9570312,0.4365300,1.3485185,0.5634953,0.8584736
591.9589844,0.4148162,1.3181760,0.5465076,0.7807853
591.9609375,0.3943118,1.3114478,0.5231623,0.7673155
591.9628906,0.3886854,1.2937975,0.4680447,0.7378386
591.9648437,0.3671374,1.2397520,0.4072731,0.7068069
591.9667969,0.3458253,1.1550924,0.3943141,0.6844352
591.9687500,0.3520029,1.0900955,0.3982610,0.6753562
591.9707031,0.3640816,1.0529525,0.4339777,0.7127410
591.9726562,0.3785123,1.0199228,0.4799493,0.7357275
591.9746094,0.3611771,1.0148225,0.5001009,0.7590311
591.9765625,0.3646647,1.0389069,0.5128644,0.7604730
591.9785156,0.3924550,1.1030117,0.5202420,0.7682962
591.9804687,0.4135812,1.1813424,0.5141446,0.7527166
591.9824219,0.4304149,1.2108596,0.4816514,0.6984391
591.9843750,0.4536047,1.2425828,0.4356007,0.6549419
591.9863281,0.4792989,1.2677416,0.3787092,0.6296914
591.9882812,0.4974847,1.2478376,0.3608794,0.6059429
591.9902344,0.4662455,1.2032312,0.3695968,0.6118978
591.9921875,0.4231356,1.1621232,0.3694168,0.6297743
591.9941406,0.3621506,1.1090577,0.3711747,0.6392222
591.9960937,0.3315944,1.0660995,0.3561693,0.6448597
591.9980469,0.3156546,1.0542886,0.3549894,0.6311350
592.0000000,0.3068365,1.0787602,0.3482595,0.6177701
592.0019531,0.3509058,1.1343429,0.3505181,0.6082000
592.0039062,0.4136671,1.1887733,0.3637018,0.6295854
592.0058594,0.4716529,1.2282199,0.3538968,0.6289932
592.0078125,0.5174676,1.2591281,0.3903078,0.6372627
592.0097656,0.5536713,1.2905697,0.4661480,0.6501033
592.0117187,0.5232249,1.2673436,0.4943876,0.6679427
592.0136719,0.4318405,1.1945151,0.4873850,0.6349120
592.0156250,0.3323824,1.1235985,0.4481090,0.6169787
592.0175781,0.2361253,1.0681042,0.3941662,0.6022875
592.0195312,0.1718772,0.9977642,0.3719086,0.5942152
592.0214844,0.1328715,0.9442663,0.3545727,0.5918272
592.0234375,0.1233576,0.9131561,0.3531930,0.5822892
592.0253906,0.1676711,0.9213270,0.3536978,0.6057508
592.0273437,0.2107219,0.9730637,0.3503086,0.6276836
592.0292969,0.2376998,1.0326659,0.3323287,0.6233258
592.0312500,0.2699181,1.0551898,0.3611738,0.6261470
592.0332031,0.3029906,1.0623824,0.3948600,0.6319890
592.0351562,0.3072974,1.0763725,0.3900691,0.6475560
592.0371094,0.3112470,1.0779442,0.3660352,0.6327262
592.0390625,0.2909095,1.0668645,0.3533155,0.6082581
592.0410156,0.3052962,1.0854362,0.3404284,0.5929292
592.0429687,0.3352167,1.1268773,0.3019070,0.6343647
592.0449219,0.3617213,1.1364072,0.2848352,0.6645337
592.0468750,0.3829597,1.1345725,0.3256378,0.6709737
592.0488281,0.3868819,1.1314249,0.3739843,0.6768818
592.0507812,0.3825897,1.1113497,0.4223349,0.6857176
592.0527344,0.3733393,1.0721379,0.4340060,0.6671721
592.0546875,0.3485565,1.0582786,0.4316493,0.6550933
592.0566406,0.3391298,1.0761931,0.4251093,0.6666827
592.0585937,0.3275076,1.0976245,0.4236781,0.6766142
592.0605469,0.2911397,1.1062528,0.4295472,0.6718059
592.0625000,0.2434917,1.0992187,0.4196279,0.6689456
592.0644531,0.2088256,1.0799470,0.3941583,0.6644404
592.0664062,0.2230954,1.0617755,0.4017071,0.6532772
