589.9687500,0.7573867,1.2412852,0.5905607,0.9206695
589.9707031,0.7306873,1.2169098,0.5483479,0.9003138
589.9726562,0.6806800,1.1866932,0.5397745,0.8760779
589.9746094,0.6246571,1.1766567,0.5394789,0.8523956
589.9765625,0.6260653,1.1957285,0.5422668,0.8545618
589.9785156,0.6496328,1.2157889,0.5677182,0.8596749
589.9804687,0.6848336,1.2040686,0.6014423,0.8743874
589.9824219,0.7212932,1.1820070,0.6255285,0.8904878
589.9843750,0.7482178,1.1741866,0.6481411,0.8912728
589.9863281,0.7512001,1.1699080,0.6440977,0.9084454
589.9882812,0.7411293,1.1703275,0.6198195,0.9257119
589.9902344,0.7141587,1.1531653,0.5720161,0.9243960
589.9921875,0.6896026,1.1528932,0.5418786,0.9274113
589.9941406,0.6794721,1.1781088,0.5220470,0.9026031
589.9960937,0.6496525,1.1730639,0.5147500,0.8578451
589.9980469,0.6365647,1.1660745,0.5233977,0.8080157
590.0000000,0.6299398,1.1479632,0.5263338,0.7664604
590.0019531,0.6345120,1.1402554,0.5151095,0.7698145
590.0039062,0.6282125,1.1256528,0.5092797,0.7820742
590.0058594,0.6365919,1.1399823,0.5231924,0.8195930
590.0078125,0.6401892,1.1556443,0.5268718,0.8536739
590.0097656,0.6349469,1.1600481,0.5287355,0.8721118
590.0117187,0.6384124,1.1614181,0.5282188,0.8740150
590.0136719,0.6135123,1.1445862,0.5170144,0.8602384
590.0156250,0.5945448,1.1149621,0.4964781,0.8359246
590.0175781,0.5831653,1.0890005,0.4969317,0.8089552
590.0195312,0.5956631,1.0803904,0.4968627,0.7876983
590.0214844,0.6114262,1.0573169,0.4834749,0.7663521
590.0234375,0.6255260,1.0547223,0.5021092,0.7680557
590.0253906,0.6294554,1.0739267,0.5271265,0.7777312
590.0273437,0.6318792,1.0927607,0.5287976,0.7746448
590.0292969,0.6359890,1.1257519,0.5453481,0.7943505
590.0312500,0.6356748,1.1360398,0.5479326,0.8015267
590.0332031,0.6301108,1.1453939,0.5371198,0.8106121
590.0351562,0.6182632,1.1459701,0.5117860,0.8269377
590.0371094,0.6237040,1.1640971,0.5019601,0.8374342
590.0390625,0.6234596,1.1548996,0.5112553,0.8271957
590.0410156,0.6009570,1.1394901,0.5262602,0.8261109
590.0429687,0.5738703,1.1285426,0.5203464,0.8310975
590.0449219,0.5942314,1.1493465,0.5351403,0.8224983
590.0468750,0.6114210,1.1582343,0.5331187,0.8387206
590.0488281,0.6472325,1.1896010,0.5563318,0.8587557
590.0507812,0.6716994,1.2062787,0.5743030,0.8696509
590.0527344,0.7163945,1.2039280,0.5847641,0.8881792
590.0546875,0.7419598,1.1936857,0.5901798,0.8946652
590.0566406,0.7390250,1.1927198,0.5887319,0.8990479
590.0585937,0.7139288,1.1724076,0.5988068,0.8749167
590.0605469,0.6913312,1.1671914,0.5938994,0.8497041
590.0625000,0.6473289,1.1620761,0.6019694,0.8487108
590.0644531,0.6387401,1.1828842,0.6159617,0.8597765
590.0664062,0.6492632,1.2201587,0.6327932,0.8773591
590.0683594,0.6696328,1.2371286,0.6414888,0.9070452
590.0703125,0.6857615,1.2340858,0.6398207,0.9199471
590.0722656,0.6962266,1.2426434,0.6264090,0.9389902
590.0742187,0.6950858,1.2498623,0.6185139,0.9473715
590.0761719,0.6636242,1.2418630,0.6042728,0.9559802
590.0781250,0.6529875,1.2055208,0.6050300,0.9400757
590.0800781,0.6559107,1.1428264,0.6017473,0.8862788
590.0820312,0.6668442,1.1094573,0.6037504,0.8761965
590.0839844,0.6724556,1.0825090,0.6050389,0.8776955
590.0859375,0.6478576,1.0692088,0.5999424,0.8843691
590.0878906,0.6536118,1.0912337,0.6023267,0.8979154
590.0898437,0.6658095,1.0953760,0.6209926,0.8818264
590.0917969,0.6741231,1.1140634,0.6450204,0.8858482
590.0937500,0.6929827,1.1773017,0.6544891,0.9005381
590.0957031,0.6988424,1.2282368,0.6448712,0.9276312
590.0976562,0.6801903,1.2836879,0.6214539,0.9551278
590.0996094,0.6748666,1.2967425,0.5978110,0.9419861
590.1015625,0.6771646,1.2882104,0.5829571,0.9301134
590.1035156,0.6582352,1.2767150,0.5762782,0.9186000
590.1054687,0.6621125,1.2919067,0.6077852,0.9009560
590.1074219,0.6738787,1.2977384,0.6215437,0.8747726
590.1093750,0.6842317,1.3136040,0.6297889,0.8771868
590.1113281,0.6930627,1.3279282,0.6350973,0.8966559
590.1132812,0.6862870,1.3304284,0.6266313,0.8992186
590.1152344,0.6700256,1.3205764,0.6045932,0.9063380
590.1171875,0.6502665,1.3212166,0.6050606,0.9377414
590.1191406,0.6730218,1.3239963,0.6067406,0.9573541
590.1210937,0.6901191,1.3001280,0.6090225,0.9614977
590.1230469,0.6979706,1.3079046,0.6001971,0.9611154
590.1250000,0.6956439,1.2852255,0.6034425,0.9468796
590.1269531,0.6752749,1.2453957,0.6142398,0.9327278
590.1289062,0.6576033,1.2204273,0.6206833,0.9198882
590.1308594,0.6584308,1.2123838,0.6254892,0.8984695
590.1328125,0.6410237,1.2154225,0.6215182,0.8936476
590.1347656,0.6578111,1.2361312,0.6198077,0.9030133
590.1367187,0.6643881,1.2375085,0.5963072,0.9184789
590.1386719,0.6724055,1.2215525,0.5772117,0.9317851
590.1406250,0.7058846,1.2152508,0.5843763,0.9388353
590.1425781,0.7303842,1.1909874,0.5872238,0.9234346
590.1445312,0.7372905,1.1728929,0.5807913,0.9003651
590.1464844,0.7379433,1.1720149,0.5831570,0.8833562
590.1484375,0.6997526,1.1746234,0.5658720,0.8781156
590.1503906,0.6731209,1.1652527,0.5540828,0.8742014
590.1523437,0.6641362,1.1831196,0.5403662,0.8769364
590.1542969,0.6747953,1.2152293,0.5377283,0.8642097
590.1562500,0.6614668,1.2427581,0.5286124,0.8362288
590.1582031,0.6468633,1.2600043,0.5014970,0.8237978
590.1601562,0.6207005,1.2429015,0.4893515,0.8366116
590.1621094,0.6079765,1.2110620,0.4933427,0.8478972
590.1640625,0.5945072,1.1860673,0.5127817,0.8615421
590.1660156,0.5916673,1.1804524,0.5257475,0.8787867
590.1679687,0.6186808,1.1812334,0.5338199,0.8873127
590.1699219,0.6312899,1.1903989,0.5379266,0.8744754
590.1718750,0.6289551,1.1961333,0.5369875,0.8527492
590.1738281,0.6446245,1.2219104,0.5399232,0.8542350
590.1757812,0.6519264,1.2215276,0.5292031,0.8426024
590.1777344,0.6539982,1.2281584,0.5426356,0.8536671
590.1796875,0.6476923,1.1980412,0.5337513,0.8604065
590.1816406,0.6587928,1.1982056,0.5368000,0.8684390
590.1835937,0.6930871,1.1806926,0.5427462,0.8680866
590.1855469,0.6952227,1.1657490,0.5230494,0.8655030
590.1875000,0.6512666,1.1318168,0.5011097,0.8577541
590.1894531,0.6242754,1.1221018,0.4988653,0.8430628
590.1914062,0.6168752,1.1205730,0.5113316,0.8228950
590.1933594,0.6454842,1.1399290,0.5323474,0.8160561
590.1953125,0.6792075,1.1588329,0.5352665,0.8204149
590.1972656,0.6618104,1.1858357,0.5383734,0.8495231
590.1992187,0.6587182,1.2073960,0.5371444,0.8649473
590.2011719,0.6772718,1.2073370,0.5611994,0.8770800
590.2031250,0.6842641,1.2226956,0.5818998,0.8785686
590.2050781,0.6747165,1.2258931,0.5967831,0.8928916
590.2070312,0.6431367,1.2321391,0.5985675,0.8993005
590.2089844,0.6223836,1.1998452,0.5931885,0.9040603
590.2109375,0.6181858,1.1864023,0.5926825,0.9109297
590.2128906,0.6184412,1.1915436,0.5902642,0.9038663
590.2148437,0.6243514,1.1821446,0.5737274,0.8933450
590.2167969,0.6602681,1.2118117,0.5513836,0.8990947
590.2187500,0.6932247,1.2317499,0.5612705,0.9193631
590.2207031,0.7046293,1.2438611,0.5982311,0.9515137
590.2226562,0.7154603,1.2606073,0.6399996,0.9442869
590.2246094,0.6932347,1.2691301,0.6645874,0.9299026
590.2265625,0.6928317,1.2862705,0.6572226,0.9135915
590.2285156,0.7092254,1.3080059,0.6639099,0.9166059
590.2304687,0.7630229,1.3204368,0.6826820,0.9236162
590.2324219,0.7710797,1.3106622,0.6775683,0.9372264
590.2343750,0.7688168,1.3074901,0.6697692,0.9434558
590.2363281,0.7571371,1.3117854,0.6623229,0.9680367
590.2382812,0.7474554,1.3222668,0.6600408,0.9724099
590.2402344,0.7349674,1.3219805,0.6540313,0.9700032
590.2421875,0.7373121,1.3388079,0.6621371,0.9614622
590.2441406,0.7421563,1.3489492,0.6509524,0.9557811
590.2460937,0.7197398,1.3521274,0.6260486,0.9487668
590.2480469,0.7351160,1.3539951,0.6371825,0.9485864
590.2500000,0.7533385,1.3563350,0.6611251,0.9440998
590.2519531,0.7466898,1.3482777,0.6459189,0.9566388
590.2539062,0.7304687,1.3200074,0.6292535,0.9473570
590.2558594,0.7271028,1.2933903,0.6286008,0.9411447
590.2578125,0.7336191,1.2922857,0.6328703,0.9230658
590.2597656,0.7180943,1.2721492,0.6516040,0.8832454
590.2617187,0.7167091,1.2861091,0.6580095,0.8648013
590.2636719,0.6997443,1.2975100,0.6493110,0.8702546
590.2656250,0.7039488,1.2975120,0.6517027,0.8645012
590.2675781,0.7219499,1.2830293,0.6532535,0.8740810
590.2695312,0.7432394,1.3048768,0.6539074,0.8965568
590.2714844,0.7485961,1.3014586,0.6248058,0.9007841
590.2734375,0.7553756,1.3052522,0.5901960,0.9172297
590.2753906,0.7324852,1.2887662,0.5573532,0.9172072
590.2773437,0.7205185,1.2998657,0.5741902,0.9051706
590.2792969,0.7421049,1.3181843,0.6168249,0.8905477
590.2812500,0.7725089,1.3344576,0.6569154,0.8877280
590.2832031,0.7543182,1.3351992,0.6691840,0.8915250
590.2851562,0.7390473,1.3181110,0.6430580,0.8914612
590.2871094,0.7213170,1.2982465,0.6035901,0.8715593
590.2890625,0.7132789,1.2575203,0.5670406,0.8530533
590.2910156,0.7034056,1.2405764,0.5428755,0.8447432
590.2929687,0.6856906,1.2246763,0.5304427,0.8420855
590.2949219,0.6700101,1.2056206,0.5288685,0.8316290
590.2968750,0.6532374,1.1710676,0.5310617,0.8049952
590.2988281,0.6410117,1.1670561,0.5457610,0.8191016
590.3007812,0.6654292,1.1986040,0.5486052,0.8557598
590.3027344,0.6819080,1.2143528,0.5520031,0.8754713
590.3046875,0.6750610,1.2147019,0.5547256,0.8736892
590.3066406,0.6536095,1.1949401,0.5527957,0.8495943
590.3085937,0.6349792,1.1951320,0.5431469,0.8416532
590.3105469,0.6122570,1.1608811,0.5204247,0.7945261
590.3125000,0.5878715,1.1421762,0.5172194,0.7800521
590.3144531,0.5515986,1.1114829,0.4964132,0.7810069
590.3164062,0.5135001,1.1023046,0.4839488,0.8068976
590.3183594,0.4955873,1.1306757,0.4860911,0.8297828
590.3203125,0.5003873,1.1406334,0.5068687,0.8478966
590.3222656,0.5470224,1.1515978,0.5029361,0.8531956
590.3242187,0.5550622,1.1361169,0.5012652,0.8630038
590.3261719,0.5891858,1.1222703,0.5153846,0.8678008
590.3281250,0.6295043,1.1385550,0.5301782,0.8433958
590.3300781,0.6224491,1.1461306,0.5388891,0.8089451
590.3320312,0.6123114,1.1798191,0.5413727,0.8054149
590.3339844,0.5864498,1.1769503,0.5406019,0.8111050
590.3359375,0.5809607,1.1908770,0.5333911,0.8294153
590.3378906,0.5905804,1.2172109,0.5460544,0.8595256
590.3398437,0.6512718,1.2399454,0.5807903,0.8899842
590.3417969,0.7033053,1.2352089,0.6106280,0.9060170
590.3437500,0.7301166,1.2337851,0.6150294,0.9115127
590.3457031,0.7309713,1.2385830,0.6231595,0.9186562
590.3476562,0.7136787,1.2501277,0.6265370,0.9268701
590.3496094,0.6818425,1.2652463,0.6116056,0.9291091
590.3515625,0.6535694,1.2748810,0.6072030,0.9293283
590.3535156,0.6446343,1.3120726,0.6082692,0.9418137
590.3554687,0.6455502,1.3047047,0.6054892,0.9326551
590.3574219,0.6677210,1.2894231,0.6066939,0.9287961
590.3593750,0.7123880,1.2735757,0.5969925,0.9283501
590.3613281,0.7501693,1.2732576,0.5815698,0.9356349
590.3632812,0.7452991,1.2841005,0.5901145,0.9354883
590.3652344,0.7443547,1.2996145,0.6296840,0.9395431
590.3671875,0.7397477,1.2955407,0.6627537,0.9485580
590.3691406,0.7366927,1.2853838,0.6770301,0.9394899
590.3710937,0.7342136,1.2939996,0.6815878,0.9490790
590.3730469,0.7297232,1.3058811,0.6743236,0.9581145
590.3750000,0.7286616,1.3111652,0.6302540,0.9719847
590.3769531,0.7347515,1.3246269,0.6047816,0.9734861
590.3789062,0.7389303,1.3338695,0.6097272,0.9411611
590.3808594,0.7194760,1.3235916,0.5910587,0.9009178
590.3828125,0.7131313,1.3306453,0.5816976,0.9073728
590.3847656,0.7130054,1.3361411,0.6038398,0.9083286
590.3867187,0.7252447,1.3267034,0.6174191,0.9327658
590.3886719,0.7257775,1.3347652,0.6169597,0.9664023
590.3906250,0.7363614,1.3463073,0.6307323,0.9859459
590.3925781,0.7381330,1.3210597,0.6289439,0.9718542
590.3945312,0.7181975,1.2962451,0.6241421,0.9584339
590.3964844,0.7240019,1.2935337,0.5819565,0.9476285
590.3984375,0.6980066,1.2922909,0.5502784,0.9408199
590.4003906,0.6857586,1.3254642,0.5471001,0.9450973
590.4023437,0.6921497,1.3580519,0.5425801,0.9488728
590.4042969,0.6881006,1.3615572,0.5317465,0.9368981
590.4062500,0.6949815,1.3578989,0.5376540,0.9036851
590.4082031,0.7186124,1.3546945,0.5755151,0.8923012
590.4101562,0.7289497,1.3268175,0.5770453,0.8798627
590.4121094,0.7179941,1.2883105,0.5844736,0.8647483
590.4140625,0.7218393,1.2399620,0.5842327,0.8511410
590.4160156,0.7129788,1.1896381,0.5562381,0.8332690
590.4179687,0.7033235,1.1676178,0.5317575,0.8301475
590.4199219,0.6954365,1.1759167,0.5301988,0.8302675
590.4218750,0.6717029,1.2134113,0.5003847,0.8481024
590.4238281,0.6312358,1.2683861,0.4766740,0.8589551
590.4257812,0.6218542,1.2737319,0.4568757,0.8556712
590.4277344,0.6528027,1.2534636,0.4866222,0.8581009
590.4296875,0.6739540,1.2139777,0.5470740,0.8594777
590.4316406,0.6787973,1.1771100,0.5716206,0.8628408
590.4335937,0.6811267,1.1451419,0.5894623,0.8437844
590.4355469,0.6841561,1.1230288,0.5766534,0.8250512
590.4375000,0.6564601,1.1239667,0.5687372,0.8129679
590.4394531,0.6261760,1.1239947,0.5557678,0.8025788
590.4414062,0.6274659,1.1136986,0.5623103,0.8053778
590.4433594,0.6165389,1.1344419,0.5780411,0.8164331
590.4453125,0.5918090,1.1564655,0.5883076,0.8491032
590.4472656,0.6003666,1.1886781,0.5908034,0.8709024
590.4492187,0.5969075,1.1987695,0.5836548,0.8779513
590.4511719,0.6090917,1.2208441,0.5890990,0.8862174
590.4531250,0.6321655,1.2299284,0.6031734,0.8767662
590.4550781,0.6364424,1.2477852,0.6108916,0.8768070
590.4570312,0.6334096,1.2698462,0.6202853,0.8762912
590.4589844,0.6277438,1.2719008,0.6265431,0.8728739
590.4609375,0.6579140,1.3087467,0.5874257,0.8950335
590.4628906,0.6459728,1.3205172,0.5599479,0.9138252
590.4648437,0.6804535,1.3335359,0.5481453,0.9221806
590.4667969,0.7056249,1.3055828,0.5363444,0.9057074
590.4687500,0.7417837,1.2729946,0.5426672,0.8734262
590.4707031,0.7708584,1.2555001,0.5679526,0.8392297
590.4726562,0.7615615,1.2449534,0.5947838,0.8228555
590.4746094,0.7342471,1.2492223,0.5865313,0.8443552
590.4765625,0.7121256,1.2572684,0.5892264,0.8715215
590.4785156,0.7192342,1.2691403,0.6010686,0.8937353
590.4804687,0.7308895,1.2627263,0.6079544,0.8977506
590.4824219,0.7578785,1.2790550,0.6158401,0.8948914
590.4843750,0.7791813,1.2993767,0.6188596,0.9003137
590.4863281,0.7640097,1.3159577,0.6186977,0.9063689
590.4882812,0.7459729,1.3338757,0.6153009,0.9131342
590.4902344,0.7212974,1.3329186,0.5965595,0.9125549
590.4921875,0.7029825,1.3051985,0.5755182,0.8847510
590.4941406,0.7138914,1.2780311,0.5736186,0.8570486
590.4960937,0.7240243,1.2627903,0.5694534,0.8545606
590.4980469,0.7218036,1.2895526,0.5839166,0.8877601
590.5000000,0.7248280,1.3288618,0.5919068,0.9121436
590.5019531,0.7397025,1.3498685,0.5927049,0.9320688
590.5039062,0.7602210,1.3631014,0.5788748,0.9606621
590.5058594,0.7639463,1.3498052,0.5466123,0.9796656
590.5078125,0.7565840,1.3190045,0.5100788,0.9694959
590.5097656,0.7616427,1.3035256,0.5137457,0.9462145
590.5117187,0.7673579,1.2705572,0.5423039,0.8979196
590.5136719,0.7647616,1.2729904,0.5845963,0.8712299
590.5156250,0.7414911,1.2816958,0.6083906,0.8610221
590.5175781,0.7082143,1.2986706,0.6191553,0.8602543
590.5195312,0.6809657,1.3002273,0.6322366,0.8754571
590.5214844,0.6621413,1.3012998,0.6397695,0.8734801
590.5234375,0.6303008,1.2864647,0.6177429,0.8978031
590.5253906,0.6174510,1.2767854,0.6074258,0.9155787
590.5273437,0.6473785,1.2653210,0.5812422,0.9359767
590.5292969,0.6717791,1.2417705,0.5588608,0.9335827
590.5312500,0.6976392,1.2184598,0.5519415,0.9292326
590.5332031,0.7274963,1.1983090,0.5286659,0.9086745
590.5351562,0.7571209,1.2147869,0.5126572,0.9019894
